Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
493,TDS,Lateral,TM,09:01:34,22:09:04,07:41:18,07:12:45,01:40:23,00:14:29,00:26:37,Billed,2,6,2,0,No,9.016666666666667,7.683333333333334,1.6666666666666663,0.4333333333333333,8,0,0,7.2,0.2333333333333333,69.63123644251627,0.2472885032537961,0.0166666666666674,7.0,0.0,1,Late Starter,Taylor White
494,SSE,Campus-2021,TS,10:35:47,17:04:40,10:10:13,08:13:41,01:01:02,00:18:47,01:15:42,Billed,1,8,0,3,No,10.583333333333334,10.166666666666666,1.0166666666666666,1.25,9,0,0,8.216666666666667,0.3,74.75409836065575,0.1295081967213114,1.583333333333334,8.5,1.166666666666666,0,Consistent Performer,Morgan Martin
495,TDS,Campus-2020,SN,09:34:58,18:20:09,07:14:45,09:32:19,01:47:07,00:44:44,00:46:44,Unbilled,1,6,9,9,No,9.566666666666666,7.233333333333333,1.7833333333333332,0.7666666666666667,7,1,0,9.533333333333331,0.7333333333333333,54.60829493087558,0.347926267281106,0.5666666666666664,6.5,0.0,1,Late Starter,Emerson Johnson
496,SSE,Campus-2022,TS,08:57:13,17:32:38,08:07:46,09:28:43,00:32:01,00:36:27,00:39:52,Billed,4,5,1,0,No,8.95,8.116666666666667,0.5333333333333333,0.65,9,0,0,9.466666666666669,0.6,78.02874743326488,0.1396303901437371,0.0500000000000007,7.0,0.0,2,Erratic / At-Risk,Drew Anderson
497,AL,Lateral,SN,10:05:19,18:16:55,07:34:17,09:01:54,01:49:42,00:56:40,00:29:46,Billed,3,10,7,0,No,10.083333333333334,7.566666666666666,1.8166666666666669,0.4833333333333333,13,0,0,9.016666666666667,0.9333333333333332,57.26872246696036,0.3634361233480176,1.083333333333334,11.5,0.0,1,Late Starter,Avery Lewis
498,AL,Campus-2020,TS,09:22:05,18:33:23,10:25:50,05:19:36,00:56:53,00:58:52,01:11:48,Billed,5,1,4,1,No,9.366666666666667,10.416666666666666,0.9333333333333332,1.1833333333333331,6,0,0,5.316666666666666,0.9666666666666668,70.39999999999999,0.1824,0.3666666666666671,3.5,1.416666666666666,3,Silent Overworker,Jordan Hall
499,TDS,Campus-2023,TS,08:36:05,20:19:06,10:38:06,09:29:32,01:55:17,00:18:40,01:16:25,Billed,4,3,1,2,No,8.6,10.633333333333333,1.9166666666666663,1.2666666666666666,7,0,0,9.483333333333333,0.3,67.24137931034483,0.2084639498432601,0.4000000000000003,5.0,1.6333333333333329,3,Silent Overworker,Rowan Martinez
500,SSE,Lateral,TS,08:38:13,21:51:46,11:51:57,08:59:51,01:49:05,00:38:06,01:16:20,Billed,3,9,6,6,No,8.633333333333333,11.85,1.8166666666666669,1.2666666666666666,12,0,0,8.983333333333333,0.6333333333333333,68.63572433192687,0.2067510548523207,0.3666666666666671,10.5,2.85,3,Silent Overworker,Finley Taylor
501,TDS,Campus-2022,TS,08:44:45,21:36:09,08:24:19,05:14:44,01:54:52,00:48:58,00:50:34,Billed,4,11,0,5,No,8.733333333333333,8.4,1.9,0.8333333333333334,15,0,0,5.233333333333333,0.8,57.93650793650794,0.3214285714285714,0.2666666666666675,13.0,0.0,1,Late Starter,Finley Johnson
502,TDS,Campus-2021,TM,10:02:16,21:26:50,08:14:27,05:57:23,01:26:27,00:42:30,01:28:13,Unbilled,5,4,1,6,No,10.033333333333331,8.233333333333333,1.4333333333333331,1.4666666666666668,9,1,0,5.95,0.7,56.2753036437247,0.2591093117408907,1.0333333333333332,6.5,0.0,1,Late Starter,Emerson Jackson
503,SE,Campus-2023,TS,11:55:36,20:26:40,07:21:30,07:21:15,01:59:10,00:34:55,00:32:39,Unbilled,5,1,7,8,No,11.916666666666666,7.35,1.9833333333333332,0.5333333333333333,6,1,0,7.35,0.5666666666666667,58.0498866213152,0.3469387755102041,2.916666666666666,3.5,0.0,1,Late Starter,Taylor Lee
504,SSE,Campus-2022,TS,08:09:08,20:00:34,07:19:49,07:49:22,01:18:08,00:17:57,01:15:20,Unbilled,0,5,5,2,No,8.15,7.316666666666666,1.3,1.25,5,1,0,7.816666666666666,0.2833333333333333,61.2756264236902,0.2164009111617312,0.8499999999999996,5.0,0.0,1,Late Starter,Peyton Taylor
505,TDS,Campus-2021,SN,09:47:53,20:36:30,07:06:17,08:39:32,01:41:28,00:13:29,00:17:40,Billed,5,5,1,6,No,9.783333333333331,7.1,1.6833333333333331,0.2833333333333333,10,0,0,8.65,0.2166666666666666,69.24882629107981,0.2676056338028169,0.7833333333333332,7.5,0.0,1,Late Starter,Jamie Thomas
506,TDS,Campus-2020,SN,08:18:51,19:46:54,10:47:45,07:21:47,00:35:39,00:41:05,00:24:17,Billed,3,9,7,6,No,8.3,10.783333333333331,0.5833333333333334,0.4,12,0,0,7.35,0.6833333333333333,84.54404945904173,0.1174652241112828,0.6999999999999993,10.5,1.7833333333333332,3,Silent Overworker,Alex Hall
507,AL,Campus-2022,TM,09:42:07,22:06:23,09:27:23,06:20:32,01:15:15,00:30:30,00:52:52,Billed,2,2,9,0,No,9.7,9.45,1.25,0.8666666666666667,4,0,0,6.333333333333333,0.5,72.31040564373897,0.1851851851851852,0.6999999999999993,3.0,0.4499999999999993,2,Erratic / At-Risk,Taylor Thompson
508,AL,Campus-2020,TS,11:05:23,17:39:56,08:22:12,07:01:13,01:09:55,00:49:34,00:12:31,Billed,1,4,3,1,No,11.083333333333334,8.366666666666667,1.15,0.2,5,0,0,7.016666666666667,0.8166666666666667,74.10358565737053,0.2350597609561752,2.083333333333334,4.5,0.0,0,Consistent Performer,Finley Lewis
509,SSE,Campus-2022,SN,11:17:37,21:21:17,08:55:12,08:41:25,00:56:15,00:29:55,01:10:23,Billed,3,11,4,7,Yes,11.283333333333331,8.916666666666666,0.9333333333333332,1.1666666666666667,14,0,1,8.683333333333334,0.4833333333333333,71.02803738317756,0.1588785046728972,2.283333333333333,12.5,0.0,0,Consistent Performer,Dakota Clark
510,SSE,Campus-2022,TS,08:09:22,22:28:47,07:22:42,09:13:06,01:01:36,00:55:52,01:06:06,Billed,0,6,1,3,No,8.15,7.366666666666666,1.0166666666666666,1.1,6,0,0,9.216666666666669,0.9166666666666666,58.82352941176471,0.2624434389140271,0.8499999999999996,6.0,0.0,1,Late Starter,Quinn Robinson
511,SE,Campus-2022,SN,09:01:57,20:59:07,10:18:47,08:42:23,01:31:31,00:55:02,00:57:24,Billed,0,2,1,7,Yes,9.016666666666667,10.3,1.5166666666666666,0.95,2,0,1,8.7,0.9166666666666666,67.15210355987055,0.2362459546925566,0.0166666666666674,2.0,1.3000000000000007,3,Silent Overworker,Morgan Harris
512,AL,Campus-2021,TS,11:25:00,18:58:24,09:38:31,09:20:16,00:43:53,00:59:13,00:48:14,Unbilled,5,1,5,7,No,11.416666666666666,9.633333333333333,0.7166666666666667,0.8,6,1,0,9.333333333333334,0.9833333333333332,74.0484429065744,0.1764705882352941,2.416666666666666,3.5,0.6333333333333329,0,Consistent Performer,Logan Lee
513,SE,Campus-2021,SN,09:31:52,18:01:08,09:56:47,07:28:14,01:45:13,00:43:25,01:26:04,Billed,4,7,5,3,No,9.516666666666667,9.933333333333334,1.75,1.4333333333333331,11,0,0,7.466666666666667,0.7166666666666667,60.738255033557046,0.2483221476510067,0.5166666666666675,9.0,0.9333333333333336,1,Late Starter,Peyton Johnson
514,AL,Campus-2021,SN,10:29:11,22:54:32,07:41:38,06:12:11,00:54:54,00:49:55,01:24:16,Billed,0,12,1,5,No,10.483333333333333,7.683333333333334,0.9,1.4,12,0,0,6.2,0.8166666666666667,59.436008676789584,0.2234273318872017,1.4833333333333325,12.0,0.0,1,Late Starter,Logan Robinson
515,SSE,Campus-2020,TS,08:19:39,21:04:28,08:29:06,05:57:17,00:46:32,00:16:06,01:28:46,Billed,1,10,6,1,No,8.316666666666666,8.483333333333333,0.7666666666666667,1.4666666666666668,11,0,0,5.95,0.2666666666666666,70.5304518664047,0.1218074656188605,0.6833333333333336,10.5,0.0,2,Erratic / At-Risk,Drew Taylor
516,SSE,Campus-2021,SN,10:02:54,21:57:58,10:10:40,09:30:02,00:56:00,00:13:11,01:06:38,Billed,5,6,1,0,No,10.033333333333331,10.166666666666666,0.9333333333333332,1.1,11,0,0,9.5,0.2166666666666666,77.8688524590164,0.1131147540983606,1.0333333333333332,8.5,1.166666666666666,3,Silent Overworker,Cameron Taylor
517,SE,Lateral,TM,10:10:35,19:59:36,08:04:38,07:43:46,01:13:01,00:50:25,00:29:48,Billed,2,6,7,2,No,10.166666666666666,8.066666666666666,1.2166666666666668,0.4833333333333333,8,0,0,7.716666666666667,0.8333333333333334,68.59504132231406,0.2541322314049587,1.166666666666666,7.0,0.0,1,Late Starter,Sage White
518,TDS,Campus-2023,TM,08:56:12,22:12:00,08:57:45,05:47:50,00:44:25,00:18:57,00:37:55,Unbilled,3,7,9,9,No,8.933333333333334,8.95,0.7333333333333333,0.6166666666666667,10,1,0,5.783333333333333,0.3,81.56424581005585,0.1154562383612662,0.0666666666666664,8.5,0.0,2,Erratic / At-Risk,Drew Clark
519,SE,Campus-2023,TM,08:09:27,19:50:34,07:44:04,08:26:29,00:39:20,00:15:55,01:24:08,Billed,1,8,6,9,Yes,8.15,7.733333333333333,0.65,1.4,9,0,1,8.433333333333334,0.25,70.25862068965517,0.1163793103448275,0.8499999999999996,8.5,0.0,2,Erratic / At-Risk,Casey Harris
520,AL,Campus-2023,TM,11:12:37,19:23:13,10:34:59,08:46:27,01:07:25,00:42:17,00:43:50,Billed,0,0,8,2,Yes,11.2,10.566666666666666,1.1166666666666667,0.7166666666666667,0,0,1,8.766666666666667,0.7,76.02523659305994,0.1719242902208202,2.1999999999999997,0.0,1.5666666666666664,0,Consistent Performer,Peyton Smith
521,AL,Campus-2021,TM,10:51:29,22:48:57,11:40:25,07:23:43,00:48:55,00:16:09,00:50:07,Billed,4,4,1,2,No,10.85,11.666666666666666,0.8,0.8333333333333334,8,0,0,7.383333333333334,0.2666666666666666,83.71428571428571,0.0914285714285714,1.85,6.0,2.666666666666666,3,Silent Overworker,Peyton Robinson
522,TDS,Campus-2023,TS,10:02:35,18:59:25,09:32:05,06:36:58,01:17:42,00:39:13,00:28:44,Billed,4,14,2,8,Yes,10.033333333333331,9.533333333333331,1.2833333333333332,0.4666666666666667,18,0,1,6.6,0.65,74.82517482517483,0.2027972027972027,1.0333333333333332,16.0,0.5333333333333332,2,Erratic / At-Risk,Drew Thompson
523,SSE,Campus-2021,TS,11:06:07,21:12:29,09:53:13,09:48:25,01:18:51,00:15:24,00:40:48,Billed,3,11,7,9,No,11.1,9.883333333333333,1.3,0.6666666666666666,14,0,0,9.8,0.25,77.5716694772344,0.1568296795952782,2.1,12.5,0.8833333333333329,0,Consistent Performer,Jordan Smith
524,AL,Campus-2021,TS,09:37:33,22:45:10,07:14:52,08:43:12,00:52:09,00:17:05,01:10:49,Billed,1,0,9,7,No,9.616666666666667,7.233333333333333,0.8666666666666667,1.1666666666666667,1,0,0,8.716666666666667,0.2833333333333333,67.97235023041475,0.1589861751152073,0.6166666666666671,0.5,0.0,2,Erratic / At-Risk,Reese Garcia
525,SE,Campus-2020,TS,09:58:35,18:30:04,11:30:11,06:44:38,01:37:12,00:20:40,00:12:00,Billed,1,6,8,3,Yes,9.966666666666669,11.5,1.6166666666666667,0.2,7,0,1,6.733333333333333,0.3333333333333333,81.30434782608695,0.1695652173913043,0.9666666666666668,6.5,2.5,3,Silent Overworker,Quinn Lewis
526,AL,Campus-2022,SN,11:07:25,21:59:18,10:25:40,05:08:22,01:19:56,00:25:52,01:26:29,Billed,0,9,2,8,No,11.116666666666667,10.416666666666666,1.3166666666666669,1.4333333333333331,9,0,0,5.133333333333334,0.4166666666666667,69.6,0.1664,2.116666666666667,9.0,1.416666666666666,0,Consistent Performer,Alex White
527,TDS,Campus-2023,TM,10:45:15,21:42:19,11:31:38,08:50:04,01:55:23,00:34:25,01:11:06,Billed,0,9,6,8,Yes,10.75,11.516666666666667,1.9166666666666663,1.1833333333333331,9,0,1,8.833333333333334,0.5666666666666667,68.16208393632417,0.215629522431259,1.75,9.0,2.5166666666666675,3,Silent Overworker,Peyton Clark
528,SSE,Lateral,TM,08:27:31,20:47:09,10:39:27,05:26:30,01:44:03,00:52:48,00:31:22,Billed,5,10,8,9,No,8.45,10.65,1.7333333333333334,0.5166666666666667,15,0,0,5.433333333333334,0.8666666666666667,70.73552425665102,0.244131455399061,0.5500000000000007,12.5,1.6500000000000004,3,Silent Overworker,Dakota Martin
529,TDS,Campus-2021,SN,11:42:37,19:19:32,07:46:27,07:18:12,00:37:28,00:22:29,00:55:20,Billed,1,2,7,2,Yes,11.7,7.766666666666667,0.6166666666666667,0.9166666666666666,3,0,1,7.3,0.3666666666666666,75.53648068669528,0.1266094420600858,2.6999999999999997,2.5,0.0,0,Consistent Performer,Reese Garcia
530,TDS,Campus-2023,TS,08:55:00,22:01:47,07:11:22,08:14:17,01:21:25,00:58:39,00:42:30,Unbilled,2,10,8,3,No,8.916666666666666,7.183333333333334,1.35,0.7,12,1,0,8.233333333333333,0.9666666666666668,58.0046403712297,0.3225058004640371,0.0833333333333339,11.0,0.0,1,Late Starter,Taylor Clark
531,SSE,Lateral,TM,11:45:34,20:29:56,09:32:26,05:07:03,01:02:57,00:45:47,00:50:34,Billed,1,13,3,7,No,11.75,9.533333333333331,1.0333333333333334,0.8333333333333334,14,0,0,5.116666666666666,0.75,72.55244755244755,0.187062937062937,2.75,13.5,0.5333333333333332,0,Consistent Performer,Cameron Hall
532,AL,Campus-2020,TS,09:54:47,19:28:16,08:39:48,06:04:49,01:17:52,00:51:38,01:26:25,Billed,1,14,6,9,No,9.9,8.65,1.2833333333333332,1.4333333333333331,15,0,0,6.066666666666666,0.85,58.76685934489403,0.2466281310211946,0.9000000000000004,14.5,0.0,1,Late Starter,Reese Johnson
533,SE,Lateral,TS,11:17:43,22:39:37,11:52:25,05:27:48,01:44:12,00:25:06,01:16:25,Billed,1,13,3,5,No,11.283333333333331,11.866666666666667,1.7333333333333334,1.2666666666666666,14,0,0,5.45,0.4166666666666667,71.20786516853933,0.1811797752808988,2.283333333333333,13.5,2.866666666666667,0,Consistent Performer,Emerson Thompson
534,AL,Campus-2022,SN,09:47:03,17:51:31,10:27:08,09:04:55,01:31:09,00:59:48,00:44:07,Billed,5,9,2,7,No,9.783333333333331,10.45,1.5166666666666666,0.7333333333333333,14,0,0,9.066666666666666,0.9833333333333332,69.05901116427432,0.2392344497607655,0.7833333333333332,11.5,1.4499999999999993,3,Silent Overworker,Riley Lewis
535,SE,Campus-2023,TM,11:50:04,21:01:53,09:03:47,06:15:58,01:31:16,00:31:28,00:29:26,Unbilled,4,1,6,8,No,11.833333333333334,9.05,1.5166666666666666,0.4833333333333333,5,1,0,6.25,0.5166666666666667,72.19152854511971,0.2246777163904235,2.833333333333334,3.0,0.0500000000000007,0,Consistent Performer,Peyton Garcia
536,SE,Campus-2023,TM,09:30:50,17:01:33,10:00:33,08:12:49,01:12:28,00:57:29,01:04:30,Unbilled,5,14,7,9,No,9.5,10.0,1.2,1.0666666666666669,19,1,0,8.2,0.95,67.83333333333333,0.215,0.5,16.5,1.0,2,Erratic / At-Risk,Alex Garcia
537,AL,Campus-2021,SN,10:45:52,20:47:23,07:27:00,05:58:51,01:59:34,00:30:36,01:14:55,Billed,1,11,2,6,No,10.75,7.45,1.9833333333333332,1.2333333333333334,12,0,0,5.966666666666667,0.5,50.11185682326622,0.3333333333333333,1.75,11.5,0.0,1,Late Starter,Alex Clark
538,AL,Lateral,TS,08:58:44,20:57:29,07:59:16,08:04:12,01:04:46,00:31:04,00:18:00,Billed,1,3,6,2,No,8.966666666666667,7.983333333333333,1.0666666666666669,0.3,4,0,0,8.066666666666666,0.5166666666666667,76.40918580375782,0.1983298538622129,0.0333333333333332,3.5,0.0,2,Erratic / At-Risk,Avery Johnson
539,TDS,Campus-2021,TM,11:19:33,19:57:25,07:11:13,07:26:51,00:53:51,00:20:38,01:20:47,Billed,4,13,8,5,No,11.316666666666666,7.183333333333334,0.8833333333333333,1.3333333333333333,17,0,0,7.433333333333334,0.3333333333333333,64.50116009280742,0.1693735498839907,2.3166666666666664,15.0,0.0,0,Consistent Performer,Dakota Thompson
540,SE,Lateral,SN,10:56:24,18:22:25,08:31:42,09:28:07,00:58:41,00:16:48,01:02:51,Billed,5,10,7,7,No,10.933333333333334,8.516666666666667,0.9666666666666668,1.0333333333333334,15,0,0,9.466666666666669,0.2666666666666666,73.38551859099805,0.1448140900195694,1.9333333333333336,12.5,0.0,0,Consistent Performer,Taylor Lee
541,TDS,Campus-2021,TS,10:45:03,19:02:38,09:43:34,09:49:20,00:49:31,00:44:52,01:14:39,Billed,3,11,2,7,No,10.75,9.716666666666669,0.8166666666666667,1.2333333333333334,14,0,0,9.816666666666666,0.7333333333333333,71.35506003430532,0.1595197255574613,1.75,12.5,0.7166666666666668,0,Consistent Performer,Peyton Robinson
542,SSE,Campus-2020,SN,08:53:18,18:16:16,07:42:39,08:34:26,00:31:01,00:53:34,00:21:27,Billed,0,6,0,3,No,8.883333333333333,7.7,0.5166666666666667,0.35,6,0,0,8.566666666666666,0.8833333333333333,77.27272727272727,0.1818181818181818,0.1166666666666671,6.0,0.0,2,Erratic / At-Risk,Reese Thompson
543,SSE,Campus-2020,TS,09:04:46,17:57:40,08:53:12,09:25:24,01:37:50,00:46:06,01:04:04,Billed,1,13,0,5,No,9.066666666666666,8.883333333333333,1.6166666666666667,1.0666666666666669,14,0,0,9.416666666666666,0.7666666666666667,61.16322701688554,0.2682926829268293,0.0666666666666664,13.5,0.0,1,Late Starter,Taylor Smith
544,AL,Campus-2020,SN,09:26:25,22:06:15,08:27:07,06:45:03,01:15:40,00:55:46,00:25:00,Billed,3,12,2,0,No,9.433333333333334,8.45,1.25,0.4166666666666667,15,0,0,6.75,0.9166666666666666,69.42800788954635,0.2564102564102564,0.4333333333333335,13.5,0.0,2,Erratic / At-Risk,Logan Thompson
545,TDS,Campus-2023,TM,11:23:56,18:17:01,09:26:48,08:43:51,00:40:40,00:52:07,00:26:28,Unbilled,0,5,5,8,No,11.383333333333333,9.433333333333334,0.6666666666666666,0.4333333333333333,5,1,0,8.716666666666667,0.8666666666666667,79.15194346289752,0.1625441696113074,2.383333333333333,5.0,0.4333333333333335,0,Consistent Performer,Finley Harris
546,SSE,Campus-2020,TM,10:57:04,21:17:20,11:08:56,06:31:15,01:59:55,00:56:21,01:00:31,Unbilled,5,6,2,8,No,10.95,11.133333333333333,1.9833333333333332,1.0,11,1,0,6.516666666666667,0.9333333333333332,64.82035928143712,0.2619760479041916,1.9499999999999995,8.5,2.133333333333333,1,Late Starter,Drew Johnson
547,AL,Campus-2022,TS,11:43:02,19:40:10,10:46:12,08:34:46,01:42:43,00:12:38,00:12:02,Billed,5,5,7,4,Yes,11.716666666666669,10.766666666666667,1.7,0.2,10,0,1,8.566666666666666,0.2,80.49535603715171,0.1764705882352941,2.716666666666667,7.5,1.7666666666666675,0,Consistent Performer,Taylor Hall
548,AL,Campus-2021,TM,10:40:41,21:03:48,11:35:56,07:48:30,01:21:50,00:34:50,00:35:11,Billed,5,6,9,2,No,10.666666666666666,11.583333333333334,1.35,0.5833333333333334,11,0,0,7.8,0.5666666666666667,78.41726618705036,0.1654676258992805,1.666666666666666,8.5,2.583333333333334,3,Silent Overworker,Morgan Rodriguez
549,AL,Campus-2023,SN,09:19:12,22:42:48,08:51:04,05:52:50,01:28:26,00:59:51,01:02:28,Billed,2,2,4,0,No,9.316666666666666,8.85,1.4666666666666668,1.0333333333333334,4,0,0,5.866666666666667,0.9833333333333332,60.64030131826742,0.2768361581920904,0.3166666666666664,3.0,0.0,1,Late Starter,Emerson Harris
550,SE,Lateral,TS,08:18:44,19:11:07,07:58:30,08:41:02,01:49:33,00:27:12,00:20:30,Unbilled,1,4,9,9,Yes,8.3,7.966666666666667,1.8166666666666669,0.3333333333333333,5,1,1,8.683333333333334,0.45,67.36401673640168,0.2845188284518828,0.6999999999999993,4.5,0.0,1,Late Starter,Avery Thompson
551,SE,Lateral,TM,09:56:10,19:05:27,08:48:17,09:45:52,01:40:34,00:21:08,00:24:03,Billed,3,8,4,3,No,9.933333333333334,8.8,1.6666666666666663,0.4,11,0,0,9.75,0.35,72.5378787878788,0.2291666666666666,0.9333333333333336,9.5,0.0,1,Late Starter,Jordan Garcia
552,SSE,Campus-2022,TS,10:33:24,20:05:26,11:34:59,06:43:09,01:29:25,00:53:07,00:55:56,Billed,3,9,0,5,No,10.55,11.566666666666666,1.4833333333333334,0.9166666666666666,12,0,0,6.716666666666667,0.8833333333333333,71.61383285302594,0.2046109510086455,1.5500000000000007,10.5,2.5666666666666664,3,Silent Overworker,Jamie Clark
553,SSE,Lateral,TM,11:00:14,17:55:06,10:58:28,07:05:06,01:41:08,00:55:20,01:26:44,Unbilled,0,1,5,3,No,11.0,10.966666666666669,1.6833333333333331,1.4333333333333331,1,1,0,7.083333333333333,0.9166666666666666,63.22188449848024,0.2370820668693009,2.0,1.0,1.9666666666666668,1,Late Starter,Emerson Brown
554,SSE,Lateral,TS,10:57:29,20:10:17,11:17:57,08:38:22,01:59:38,00:55:01,01:25:07,Unbilled,3,8,9,9,Yes,10.95,11.283333333333331,1.9833333333333332,1.4166666666666667,11,1,1,8.633333333333333,0.9166666666666666,61.74298375184638,0.2570162481536189,1.9499999999999995,9.5,2.283333333333333,1,Late Starter,Riley Lewis
555,SE,Lateral,TS,08:01:22,20:27:18,09:01:22,09:32:17,00:34:41,00:28:08,00:22:15,Billed,0,11,3,6,Yes,8.016666666666667,9.016666666666667,0.5666666666666667,0.3666666666666666,11,0,1,9.533333333333331,0.4666666666666667,84.47319778188539,0.1146025878003696,0.9833333333333324,11.0,0.0166666666666674,2,Erratic / At-Risk,Rowan Jackson
556,AL,Campus-2020,TS,08:48:19,18:58:04,09:48:49,06:47:08,01:48:06,00:44:57,00:31:28,Billed,2,1,3,5,Yes,8.8,9.8,1.8,0.5166666666666667,3,0,1,6.783333333333333,0.7333333333333333,68.87755102040816,0.2585034013605441,0.1999999999999993,2.0,0.8000000000000007,1,Late Starter,Jordan Walker
557,SSE,Campus-2023,TM,10:54:49,19:15:41,08:12:48,08:36:44,00:33:46,00:34:44,00:34:54,Billed,5,3,0,5,No,10.9,8.2,0.55,0.5666666666666667,8,0,0,8.6,0.5666666666666667,79.47154471544715,0.1361788617886179,1.9000000000000004,5.5,0.0,0,Consistent Performer,Jamie Thomas
558,SSE,Campus-2023,TS,10:25:25,22:49:48,11:09:40,08:06:22,01:48:25,00:52:48,01:01:32,Billed,0,3,9,2,No,10.416666666666666,11.15,1.8,1.0166666666666666,3,0,0,8.1,0.8666666666666667,66.96562032884903,0.2391629297458894,1.416666666666666,3.0,2.1500000000000004,3,Silent Overworker,Jordan Brown
559,SE,Lateral,TS,09:50:00,20:18:50,09:56:04,08:26:27,01:44:13,00:37:29,00:54:45,Billed,3,3,2,3,No,9.833333333333334,9.933333333333334,1.7333333333333334,0.9,6,0,0,8.433333333333334,0.6166666666666667,67.28187919463087,0.2365771812080536,0.8333333333333339,4.5,0.9333333333333336,1,Late Starter,Cameron Lee
560,AL,Campus-2020,SN,11:53:22,17:13:39,08:09:51,09:51:41,01:43:39,00:31:22,00:24:19,Unbilled,4,1,1,0,No,11.883333333333333,8.15,1.7166666666666668,0.4,5,1,0,9.85,0.5166666666666667,67.68916155419224,0.2740286298568507,2.883333333333333,3.0,0.0,1,Late Starter,Avery Lewis
561,SE,Campus-2020,TS,08:48:56,20:38:06,09:00:43,09:14:14,01:24:14,00:47:44,01:25:07,Billed,0,10,9,0,No,8.8,9.0,1.4,1.4166666666666667,10,0,0,9.233333333333333,0.7833333333333333,60.00000000000001,0.2425925925925925,0.1999999999999993,10.0,0.0,1,Late Starter,Dakota White
562,AL,Campus-2020,SN,10:24:13,17:48:01,08:17:02,08:58:58,01:21:02,00:36:24,00:49:11,Unbilled,0,5,2,1,No,10.4,8.283333333333333,1.35,0.8166666666666667,5,1,0,8.966666666666667,0.6,66.59959758551308,0.2354124748490945,1.4000000000000004,5.0,0.0,1,Late Starter,Cameron Anderson
563,SSE,Campus-2021,SN,10:21:16,19:34:58,07:59:13,08:51:42,00:38:30,00:17:07,00:47:20,Billed,5,14,3,8,No,10.35,7.983333333333333,0.6333333333333333,0.7833333333333333,19,0,0,8.85,0.2833333333333333,78.70563674321502,0.1148225469728601,1.3499999999999996,16.5,0.0,2,Erratic / At-Risk,Cameron Harris
564,TDS,Lateral,SN,11:02:23,20:57:42,07:47:21,05:58:28,01:28:38,00:36:17,00:21:03,Billed,5,10,1,5,No,11.033333333333331,7.783333333333333,1.4666666666666668,0.35,15,0,0,5.966666666666667,0.6,68.95074946466809,0.2655246252676659,2.033333333333333,12.5,0.0,1,Late Starter,Taylor Clark
565,SE,Lateral,SN,10:17:31,19:05:03,08:42:12,07:30:29,00:45:37,00:59:22,00:15:53,Unbilled,3,2,5,5,No,10.283333333333331,8.7,0.75,0.25,5,1,0,7.5,0.9833333333333332,77.20306513409962,0.1992337164750958,1.2833333333333332,3.5,0.0,2,Erratic / At-Risk,Cameron Anderson
566,TDS,Campus-2022,TM,09:55:13,22:09:56,11:57:31,09:31:09,01:46:36,00:22:07,00:48:16,Billed,2,7,1,9,No,9.916666666666666,11.95,1.7666666666666666,0.8,9,0,0,9.516666666666667,0.3666666666666666,75.45327754532775,0.1785216178521618,0.916666666666666,8.0,2.9499999999999997,3,Silent Overworker,Rowan Anderson
567,TDS,Campus-2021,TS,11:11:16,22:48:40,07:39:40,06:42:46,01:44:36,00:53:40,01:13:34,Unbilled,3,7,8,8,No,11.183333333333334,7.65,1.7333333333333334,1.2166666666666668,10,1,0,6.7,0.8833333333333333,49.89106753812636,0.3420479302832244,2.1833333333333336,8.5,0.0,1,Late Starter,Riley Taylor
568,SSE,Campus-2020,SN,11:05:56,17:22:54,11:34:57,07:49:46,01:47:45,00:56:53,00:28:31,Unbilled,2,12,4,2,No,11.083333333333334,11.566666666666666,1.7833333333333332,0.4666666666666667,14,1,0,7.816666666666666,0.9333333333333332,72.47838616714697,0.2348703170028818,2.083333333333334,13.0,2.5666666666666664,0,Consistent Performer,Riley Taylor
569,TDS,Lateral,TS,10:12:38,21:36:54,08:03:06,07:20:50,01:39:00,00:49:12,00:53:39,Unbilled,5,6,0,1,Yes,10.2,8.05,1.65,0.8833333333333333,11,1,1,7.333333333333333,0.8166666666666667,58.38509316770188,0.3064182194616977,1.1999999999999993,8.5,0.0,1,Late Starter,Jordan Taylor
570,SE,Campus-2023,TS,10:19:40,22:39:13,10:26:21,09:47:16,01:49:54,00:29:08,00:12:15,Billed,1,8,6,0,Yes,10.316666666666666,10.433333333333334,1.8166666666666669,0.2,9,0,1,9.783333333333331,0.4833333333333333,76.03833865814697,0.2204472843450479,1.3166666666666664,8.5,1.4333333333333336,3,Silent Overworker,Drew Clark
571,SSE,Campus-2021,TM,09:26:17,18:16:34,07:01:05,06:15:15,01:30:49,00:42:20,00:24:32,Unbilled,5,8,1,6,No,9.433333333333334,7.016666666666667,1.5,0.4,13,1,0,6.25,0.7,62.94536817102136,0.3135391923990499,0.4333333333333335,10.5,0.0,1,Late Starter,Sage Martin
